expansion_id,expansion_title,card_number,name,card_type,clan_or_nation,grade,power,shield,skill,detail_url,image_url,image_file
6,[BT02]Onslaught of Dragon Souls,BT02/S02EN,Spirit Exceed,Normal Unit,Granblue,3,10000,-,"[ACT]Drop zone:[Choose a unit named ""Samurai Spirit"" and a unit named ""Knight Spirit"" from your (RC), and put them into your soul] If you have a grade 2 or greater vanguard, ride this card.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S02EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S02EN.png,vanguard_scrape_out\images\BT02_S02EN__Spirit_Exceed.png
6,[BT02]Onslaught of Dragon Souls,BT02/S03EN,Ruin Shade,Normal Unit,Granblue,2,9000,5000,"[AUTO](VC)/(RC):[Put two cards from the top of your deck into your drop zone] When this unit attacks, if you have a <Granblue> vanguard, you may pay the cost. If you do, this unit gets [Power]+2000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S03EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S03EN.png,vanguard_scrape_out\images\BT02_S03EN__Ruin_Shade.png
6,[BT02]Onslaught of Dragon Souls,BT02/S04EN,Soul Saver Dragon,Normal Unit,Royal Paladin,3,10000,-,"[AUTO](VC):When this unit attacks a vanguard, this unit gets [Power]+3000 until end of that battle. [AUTO]:[Soul-Blast 5] When this unit is placed on (VC), you may pay the cost. If you do, choose up to three of your <Royal Paladin> rear-guards, and those units get [Power]+5000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S04EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S04EN.png,vanguard_scrape_out\images\BT02_S04EN__Soul_Saver_Dragon.png
6,[BT02]Onslaught of Dragon Souls,BT02/S05EN,Blazing Flare Dragon,Normal Unit,Kagero,3,10000,-,"[AUTO](VC)/(RC):During your main phase, when an opponent's rear-guard is put into the drop zone, this unit gets [Power]+3000 until end of turn. [ACT](VC):[Soul-Blast 5] Choose one of your opponent's rear-guards, and retire it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S05EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S05EN.png,vanguard_scrape_out\images\BT02_S05EN__Blazing_Flare_Dragon.png
6,[BT02]Onslaught of Dragon Souls,BT02/S06EN,Seal Dragon Blockade,Normal Unit,Kagero,3,10000,-,"[CONT](VC):During your turn, your opponent's units cannot intercept ([Intercept]).",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S06EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S06EN.png,vanguard_scrape_out\images\BT02_S06EN__Seal_Dragon_Blockade.png
6,[BT02]Onslaught of Dragon Souls,BT02/S07EN,"Scarlet Witch, CoCo",Normal Unit,Oracle Think Tank,3,10000,-,"[CONT](VC):During your turn, if you do not have any cards in your soul, this unit gets [Power]+3000. [AUTO]:[Counter-Blast 2] When this unit is placed on (VC), if the number of cards in your soul is one or less, you may pay the cost. If you do, draw up to two cards.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S07EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S07EN.png,"vanguard_scrape_out\images\BT02_S07EN__Scarlet_Witch,_CoCo.png"
6,[BT02]Onslaught of Dragon Souls,BT02/S08EN,Lion Heat,Normal Unit,Nova Grappler,3,10000,-,"[AUTO](VC):[Counter-Blast 2] When this unit's attack hits a vanguard, you may pay the cost. If you do, choose one of your <Nova Grappler> rear-guards, and [Stand] it. [AUTO](RC):[Counter-Blast 2] When this unit's attack hits a vanguard, you may pay the cost. If you do, choose one of your grade 1 or less <Nova Grappler> rear-guards, and [Stand] it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S08EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S08EN.png,vanguard_scrape_out\images\BT02_S08EN__Lion_Heat.png
6,[BT02]Onslaught of Dragon Souls,BT02/S09EN,General Seifried,Normal Unit,Spike Brothers,3,10000,-,"[AUTO](VC):When this unit's drive check reveals a grade 3 <Spike Brothers>, you may call that card to an open (RC). [AUTO](VC):When this unit is boosted ([Boost]) by a <Spike Brothers>, this unit gets [Power]+3000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S09EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S09EN.png,vanguard_scrape_out\images\BT02_S09EN__General_Seifried.png
6,[BT02]Onslaught of Dragon Souls,BT02/S10EN,"Witch Doctor of the Abyss, Negromarl",Normal Unit,Granblue,3,8000,-,"[AUTO]:[Counter-Blast 2] When this unit is placed on (VC) or (RC), if you have a <Granblue> vanguard, you may pay the cost. If you do, choose a card from your drop zone, and call it to (RC).",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S10EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S10EN.png,"vanguard_scrape_out\images\BT02_S10EN__Witch_Doctor_of_the_Abyss,_Negromarl.png"
6,[BT02]Onslaught of Dragon Souls,BT02/S11EN,"Top Idol, Flores",Normal Unit,Bermuda Triangle,3,10000,-,"[AUTO](VC)/(RC):[Soul-Blast 2] When this unit's attack hits, you may pay the cost. If you do, choose one of your <Bermuda Triangle> rear-guards, and return it to your hand.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S11EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S11EN.png,"vanguard_scrape_out\images\BT02_S11EN__Top_Idol,_Flores.png"
6,[BT02]Onslaught of Dragon Souls,BT02/S12EN,"Top Idol, Aqua",Normal Unit,Bermuda Triangle,2,10000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT02/S12EN&expansion=6&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt02/BT02_S12EN.png,"vanguard_scrape_out\images\BT02_S12EN__Top_Idol,_Aqua.png"
12,[BT03]Demonic Lord Invasion,BT03/001EN,Stil Vampir,Normal Unit,Dark Irregulars,3,10000,0,"[AUTO](VC):At the beginning of your main phase, [Soul-Charge] 1, and this unit gets [Power] +2000 until end of turn. [ACT](VC/RC):[Soul-Blast 8 & Counter-Blast 5] Choose one of your opponent's rear-guards, and put that unit on your opponent's (VC), and at the beginning of the end phase of that turn, your opponent chooses a card from his or her soul, and rides it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/001EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_001EN.png,vanguard_scrape_out\images\BT03_001EN__Stil_Vampir.png
12,[BT03]Demonic Lord Invasion,BT03/002EN,"Demon World Marquis, Amon",Normal Unit,Dark Irregulars,3,10000,0,"[CONT](VC):During your turn, this unit gets [Power] +1000 for each <Dark Irregulars> in your soul. [ACT](VC):[Counter-Blast 1 & Choose one of your <Dark Irregulars> rear-guards, and put it into your soul] Your opponent chooses one of his or her rear-guards, and retires it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/002EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_002EN.png,"vanguard_scrape_out\images\BT03_002EN__Demon_World_Marquis,_Amon.png"
12,[BT03]Demonic Lord Invasion,BT03/003EN,"Nightmare Doll, Alice",Normal Unit,Pale Moon,3,10000,0,"[AUTO](RC):[Counter-Blast 1 & Put this unit into your soul] When this unit's attack hits, if you have a <Pale Moon> vanguard, you may pay the cost. If you do, choose a <Pale Moon> other than a card named ""Nightmare Doll, Alice"" from your soul, and call it to (RC).",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/003EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_003EN.png,"vanguard_scrape_out\images\BT03_003EN__Nightmare_Doll,_Alice.png"
12,[BT03]Demonic Lord Invasion,BT03/004EN,"Ravenous Dragon, Gigarex",Normal Unit,Tachikaze,3,10000,0,"[AUTO](VC/RC):During your turn, when another of your <Tachikaze> rear-guards is put into the drop zone, this unit gets [Power] +1000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/004EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_004EN.png,"vanguard_scrape_out\images\BT03_004EN__Ravenous_Dragon,_Gigarex.png"
12,[BT03]Demonic Lord Invasion,BT03/005EN,"Swordsman of the Explosive Flames, Palamedes",Normal Unit,Royal Paladin,3,10000,0,"[AUTO](VC/RC):When this unit attacks, if the number of grade 3 <Royal Paladin> vanguards and/or rear-guards you have is two or more, this unit gets [Power] +3000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/005EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_005EN.png,"vanguard_scrape_out\images\BT03_005EN__Swordsman_of_the_Explosive_Flames,_Palamedes.png"
12,[BT03]Demonic Lord Invasion,BT03/006EN,"Goddess of the Full Moon, Tsukuyomi",Normal Unit,Oracle Think Tank,3,11000,0,"[CONT](VC/RC):If you do not have a card named ""Goddess of the Half Moon, Tsukuyomi"", a card named ""Goddess of the Crescent Moon, Tsukuyomi"", and a card named ""Godhawk, Ichibyoshi"" in your soul, this unit gets [Power] -2000. [ACT](VC):[Counter-Blast 2] If the number of <Oracle Think Tank> in your soul is six or more, draw two cards, choose a card from your hand, and put it into your soul.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/006EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_006EN.png,"vanguard_scrape_out\images\BT03_006EN__Goddess_of_the_Full_Moon,_Tsukuyomi.png"
12,[BT03]Demonic Lord Invasion,BT03/007EN,"Goddess of the Half Moon, Tsukuyomi",Normal Unit,Oracle Think Tank,2,9000,5000,"[AUTO]:When this unit is placed on (VC), if you have a card named ""Goddess of the Crescent Moon, Tsukuyomi"" and a card named ""Godhawk, Ichibyoshi"" in your soul, you may [Soul-Charge] 2. [AUTO](VC):At the beginning of your ride phase, look at five cards from the top of your deck, search for up to one card named ""Goddess of the Full Moon, Tsukuyomi"" from among them, ride it, and put the rest on the bottom of your deck in any order. If you rode, you cannot normal ride during that ride phase.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/007EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_007EN.png,"vanguard_scrape_out\images\BT03_007EN__Goddess_of_the_Half_Moon,_Tsukuyomi.png"
12,[BT03]Demonic Lord Invasion,BT03/008EN,"Ultimate Lifeform, Cosmo Lord",Normal Unit,Nova Grappler,3,10000,0,"[ACT](VC):[Choose one of your <Nova Grappler> rear-guards, and [Rest] it] This unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/008EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_008EN.png,"vanguard_scrape_out\images\BT03_008EN__Ultimate_Lifeform,_Cosmo_Lord.png"
12,[BT03]Demonic Lord Invasion,BT03/009EN,Edel Rose,Normal Unit,Dark Irregulars,3,9000,0,"[ACT](VC):[Counter-Blast 2] If you have a card named ""Werwolf Sieger"" in your soul, this unit gets [Power] +5000/[Critical] +1 until end of turn. [ACT](Hand):[Reveal this card to your opponent, and put it on top of your deck] Search your deck for up to one card named ""Werwolf Sieger"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/009EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_009EN.png,vanguard_scrape_out\images\BT03_009EN__Edel_Rose.png
12,[BT03]Demonic Lord Invasion,BT03/010EN,Gwynn the Ripper,Normal Unit,Dark Irregulars,2,9000,5000,"[AUTO]:[Counter-Blast 2] When this unit is placed on (VC) or (RC), if you have a <Dark Irregulars> vanguard, you may pay the cost. If you do, choose one of your opponent's grade 2 or less rear-guards, and retire it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/010EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_010EN.png,vanguard_scrape_out\images\BT03_010EN__Gwynn_the_Ripper.png
12,[BT03]Demonic Lord Invasion,BT03/011EN,March Rabbit of Nightmareland,Normal Unit,Dark Irregulars,1,6000,0,"[AUTO]:[Choose a <Dark Irregulars> from your hand, and discard it] When this unit is placed on (GC), you may pay the cost. If you do, choose one of your <Dark Irregulars> that is being attacked, and that unit cannot be hit until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/011EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_011EN.png,vanguard_scrape_out\images\BT03_011EN__March_Rabbit_of_Nightmareland.png
12,[BT03]Demonic Lord Invasion,BT03/012EN,Doreen the Thruster,Normal Unit,Dark Irregulars,1,6000,5000,"[AUTO](RC):During your main phase, when a card is put into your soul, if you have a <Dark Irregulars> vanguard, this unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/012EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_012EN.png,vanguard_scrape_out\images\BT03_012EN__Doreen_the_Thruster.png
12,[BT03]Demonic Lord Invasion,BT03/013EN,"Dusk Illusionist, Robert",Normal Unit,Pale Moon,3,10000,0,"[AUTO](VC):At the beginning of your main phase, [Soul-Charge] 1, look at the top card of your deck, and put that card on the top or the bottom of your deck. [ACT](VC/RC):[Soul-Blast 8 & Counter-Blast 5] Put all of your opponent's grade 1 or less rear-guards into his or her soul.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/013EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_013EN.png,"vanguard_scrape_out\images\BT03_013EN__Dusk_Illusionist,_Robert.png"
12,[BT03]Demonic Lord Invasion,BT03/014EN,Crimson Beast Tamer,Normal Unit,Pale Moon,2,8000,5000,"[CONT](VC/RC):During your turn, if you have a card named ""Crimson Beast Tamer"" in your soul, this unit gets [Power] +3000.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/014EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_014EN.png,vanguard_scrape_out\images\BT03_014EN__Crimson_Beast_Tamer.png
12,[BT03]Demonic Lord Invasion,BT03/015EN,Mirror Demon,Normal Unit,Pale Moon,2,8000,5000,"[AUTO](RC):[Counter-Blast 1 & Put this unit into your soul] When this unit's attack hits, if you have a <Pale Moon> vanguard, you may pay the cost. If you do, choose a <Pale Moon> other than a card named ""Mirror Demon"" from your soul, and call it to (RC).",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/015EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_015EN.png,vanguard_scrape_out\images\BT03_015EN__Mirror_Demon.png
12,[BT03]Demonic Lord Invasion,BT03/016EN,Hades Hypnotist,Normal Unit,Pale Moon,1,6000,0,"[AUTO]:[Choose a <Pale Moon> from your hand, and discard it] When this unit is placed on (GC), you may pay the cost. If you do, choose one of your <Pale Moon> that is being attacked, and that unit cannot be hit until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/016EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_016EN.png,vanguard_scrape_out\images\BT03_016EN__Hades_Hypnotist.png
12,[BT03]Demonic Lord Invasion,BT03/017EN,Archbird,Normal Unit,Tachikaze,1,6000,0,"[AUTO]:[Choose a <Tachikaze> from your hand, and discard it] When this unit is placed on (GC), you may pay the cost. If you do, choose one of your <Tachikaze> that is being attacked, and that unit cannot be hit until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/017EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_017EN.png,vanguard_scrape_out\images\BT03_017EN__Archbird.png
12,[BT03]Demonic Lord Invasion,BT03/018EN,"Knight of Godly Speed, Galahad",Normal Unit,Royal Paladin,3,11000,0,"[CONT](VC/RC):If you do not have a card named ""Knight of Tribulations, Galahad"", a card named ""Knight of Quests, Galahad"", and a card named ""Drangal"" in your soul, this unit gets [Power] -2000. [ACT](VC):[Counter-Blast 2] If the number of <Royal Paladin> in your soul is six or more, this unit gets [Power] +3000/[Critical] +1 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/018EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_018EN.png,"vanguard_scrape_out\images\BT03_018EN__Knight_of_Godly_Speed,_Galahad.png"
12,[BT03]Demonic Lord Invasion,BT03/019EN,Dual Axe Archdragon,Normal Unit,Kagero,3,10000,0,"[AUTO](VC/RC):When this unit attacks, if the number of rear-guards your opponent has is two or less, this unit gets [Power] +3000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/019EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_019EN.png,vanguard_scrape_out\images\BT03_019EN__Dual_Axe_Archdragon.png
12,[BT03]Demonic Lord Invasion,BT03/020EN,"Super Dimensional Robo, Daiyusha",Normal Unit,Dimension Police,3,10000,0,"[AUTO](VC):At the beginning of your attack step, if this unit's [Power] is 14000 or greater, this unit gets [Critical] +1 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/020EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_020EN.png,"vanguard_scrape_out\images\BT03_020EN__Super_Dimensional_Robo,_Daiyusha.png"
12,[BT03]Demonic Lord Invasion,BT03/021EN,"Imprisoned Fallen Angel, Saraqael",Normal Unit,Dark Irregulars,2,11000,5000,"[CONT](VC/RC):Restraint (This unit cannot attack.) [ACT](VC/RC):[Soul-Blast 3] This unit loses ""Restraint"" until end of turn. [AUTO](VC):When this unit is boosted ([Boost]) by a <Dark Irregulars>, this unit gets [Power] +5000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/021EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_021EN.png,"vanguard_scrape_out\images\BT03_021EN__Imprisoned_Fallen_Angel,_Saraqael.png"
12,[BT03]Demonic Lord Invasion,BT03/022EN,Werwolf Sieger,Normal Unit,Dark Irregulars,2,10000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/022EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_022EN.png,vanguard_scrape_out\images\BT03_022EN__Werwolf_Sieger.png
12,[BT03]Demonic Lord Invasion,BT03/023EN,"Demon of Aspiration, Amon",Normal Unit,Dark Irregulars,2,8000,5000,"[CONT](VC/RC):During your turn, if the number of <Dark Irregulars> in your soul is six or more, this unit gets [Power] +3000.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT03/023EN&expansion=12&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt03/BT03_023EN.png,"vanguard_scrape_out\images\BT03_023EN__Demon_of_Aspiration,_Amon.png"
